ref_organ,ref_organ_part,parent,child,parent_label,child_label
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_intermediate_bronchus,FMA:7415,FMA:62659,Interlobar bronchus,Cartilage of lobar bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_left_anterior_basal_bronchopulmonary_segment,FMA:7378,FMA:7379,left anterior basal bronchopulmonary segment,left Lateral Basal Bronchopulmonary Segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_left_lateral_basal_bronchopulmonary_segment,FMA:7379,FMA:7378,left Lateral Basal Bronchopulmonary Segment,left anterior basal bronchopulmonary segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_posterior_bronchopulmonary_segment,FMA:7339,FMA:7416,Right Posterior Bronchopulmonary Segment,Right superior segmental bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_superior_bronchus,FMA:7416,FMA:7339,Right superior segmental bronchus,Right Posterior Bronchopulmonary Segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_cartilage_of_the_lobar_bronchus_R,FMA:62659,FMA:7366,Cartilage of lobar bronchus,Right Superior Bronchopulmonary Segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_superior_bronchopulmonary_segment,FMA:7366,FMA:62659,Right Superior Bronchopulmonary Segment,Cartilage of lobar bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_cartilage_of_the_lobar_bronchus_R,FMA:62659,UBERON:0004888,Cartilage of lobar bronchus,right lung hilus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_hilum_middle_R,UBERON:0004888,FMA:62659,right lung hilus,Cartilage of lobar bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_hilum_R,UBERON:0004888,FMA:7416,right lung hilus,Right superior segmental bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_apical_bronchus,FMA:7416,UBERON:0004888,Right superior segmental bronchus,right lung hilus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_left_anterior_bronchopulmonary_segment,FMA:7373,FMA:7386,Left Anterior Bronchopulmonary Segment,Left posterior bronchopulmonary segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_left_posterior_bronchopulmonary_segment,FMA:7386,FMA:7373,Left posterior bronchopulmonary segment,Left Anterior Bronchopulmonary Segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_hilum_R,UBERON:0004888,FMA:7365,right lung hilus,Right Medial Basal Bronchopulmonary Segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_medial_basal_bronchopulmonary_segment,FMA:7365,UBERON:0004888,Right Medial Basal Bronchopulmonary Segment,right lung hilus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_left_inferior_lobar_bronchus,UBERON:0012066,UBERON:0012065,lobar bronchus of left lung lower lobe,lobar bronchus of left lung upper lobe
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_left_superior_lobar_bronchus,UBERON:0012065,UBERON:0012066,lobar bronchus of left lung upper lobe,lobar bronchus of left lung lower lobe
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_hilum_middle_R,UBERON:0004888,FMA:7402,right lung hilus,Lateral segmental bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_lateral_bronchus,FMA:7402,UBERON:0004888,Lateral segmental bronchus,right lung hilus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_medial_basal_bronchopulmonary_segment,FMA:7365,FMA:7362,Right Medial Basal Bronchopulmonary Segment,Right Posterior Basal Bronchopulmonary Segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_posterior_basal_bronchopulmonary_segment,FMA:7362,FMA:7365,Right Posterior Basal Bronchopulmonary Segment,Right Medial Basal Bronchopulmonary Segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_hilum_upper_R,UBERON:0004888,FMA:7416,right lung hilus,Right superior segmental bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_apical_bronchus,FMA:7416,UBERON:0004888,Right superior segmental bronchus,right lung hilus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_posterior_bronchus,FMA:7399,FMA:7397,Right posterior segmental bronchus,Right superior lobar bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_superior_lobar_bronchus,FMA:7397,FMA:7399,Right superior lobar bronchus,Right posterior segmental bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_cartilage_of_the_tertiary_bronchus_R,FMA:62662,FMA:7404,Cartilage of segmental bronchus,Right inferior lobar bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_lower_lobar_bronchus,FMA:7404,FMA:62662,Right inferior lobar bronchus,Cartilage of segmental bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_left_inferior_lobar_bronchus,UBERON:0012066,FMA:7505,lobar bronchus of left lung lower lobe,Left medial basal segmental bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_left_medial_basal_bronchus,FMA:7505,UBERON:0012066,Left medial basal segmental bronchus,lobar bronchus of left lung lower lobe
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_hilum_R,UBERON:0004888,FMA:7402,right lung hilus,Lateral segmental bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_lateral_bronchus,FMA:7402,UBERON:0004888,Lateral segmental bronchus,right lung hilus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_hilum_R,UBERON:0004888,FMA:7359,right lung hilus,Right Anterior Bronchopulmonary Segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_anterior_bronchopulmonary_segment,FMA:7359,UBERON:0004888,Right Anterior Bronchopulmonary Segment,right lung hilus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_hilum_upper_L,UBERON:0004887,FMA:7376,left lung hilus,Left superior bronchopulmonary segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_left_superior_bronchopulmonary_segment,FMA:7376,UBERON:0004887,Left superior bronchopulmonary segment,left lung hilus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_cartilage_of_the_tertiary_bronchus_R,FMA:62662,UBERON:0004888,Cartilage of segmental bronchus,right lung hilus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_hilum_lower_R,UBERON:0004888,FMA:62662,right lung hilus,Cartilage of segmental bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_cartilage_of_the_lobar_bronchus_R,FMA:62659,FMA:7400,Cartilage of lobar bronchus,Right anterior segmental bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_anterior_bronchus,FMA:7400,FMA:62659,Right anterior segmental bronchus,Cartilage of lobar bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_cartilage_of_the_lobar_bronchus_L,FMA:62659,UBERON:0004887,Cartilage of lobar bronchus,left lung hilus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_hilum_lower_L,UBERON:0004887,FMA:62659,left lung hilus,Cartilage of lobar bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_cartilage_of_the_tertiary_bronchus_L,FMA:62662,FMA:7507,Cartilage of segmental bronchus,Left lateral basal segmental bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_left_lateral_basal_bronchus,FMA:7507,FMA:62662,Left lateral basal segmental bronchus,Cartilage of segmental bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_hilum_upper_R,UBERON:0004888,FMA:7338,right lung hilus,Right Apical Bronchopulmonary Segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_apical_bronchopulmonary_segment,FMA:7338,UBERON:0004888,Right Apical Bronchopulmonary Segment,right lung hilus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_hilum_middle_R,UBERON:0004888,FMA:7366,right lung hilus,Right Superior Bronchopulmonary Segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_superior_bronchopulmonary_segment,FMA:7366,UBERON:0004888,Right Superior Bronchopulmonary Segment,right lung hilus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_hilum_lower_L,UBERON:0004887,FMA:7505,left lung hilus,Left medial basal segmental bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_left_medial_basal_bronchus,FMA:7505,UBERON:0004887,Left medial basal segmental bronchus,left lung hilus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_cartilage_of_the_tertiary_bronchus_R,FMA:62662,FMA:7399,Cartilage of segmental bronchus,Right posterior segmental bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_posterior_bronchus,FMA:7399,FMA:62662,Right posterior segmental bronchus,Cartilage of segmental bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_hilum_R,UBERON:0004888,FMA:7399,right lung hilus,Right posterior segmental bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_anterior_basal_bronchus,FMA:7399,UBERON:0004888,Right posterior segmental bronchus,right lung hilus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_hilum_L,UBERON:0004887,UBERON:0012065,left lung hilus,lobar bronchus of left lung upper lobe
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_left_superior_lobar_bronchus,UBERON:0012065,UBERON:0004887,lobar bronchus of left lung upper lobe,left lung hilus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_anterior_bronchopulmonary_segment,FMA:7359,FMA:7361,Right Anterior Bronchopulmonary Segment,Right Lateral Bronchopulmonary Segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_lateral_bronchopulmonary_segment,FMA:7361,FMA:7359,Right Lateral Bronchopulmonary Segment,Right Anterior Bronchopulmonary Segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_hilum_L,UBERON:0004887,FMA:7377,left lung hilus,Left Medial Basal Bronchopulmonary Segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_left_medial_basal_bronchopulmonary_segment,FMA:7377,UBERON:0004887,Left Medial Basal Bronchopulmonary Segment,left lung hilus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_left_lateral_basal_bronchopulmonary_segment,FMA:7379,FMA:7376,left Lateral Basal Bronchopulmonary Segment,Left superior bronchopulmonary segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_left_superior_bronchopulmonary_segment,FMA:7376,FMA:7379,Left superior bronchopulmonary segment,left Lateral Basal Bronchopulmonary Segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_hilum_upper_L,UBERON:0004887,FMA:7374,left lung hilus,Superior lingular bronchopulmonary segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_left_lingula_superior_bronchopulmonary_segment,FMA:7374,UBERON:0004887,Superior lingular bronchopulmonary segment,left lung hilus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_hilum_R,UBERON:0004888,FMA:7415,right lung hilus,Interlobar bronchus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_intermediate_bronchus,FMA:7415,UBERON:0004888,Interlobar bronchus,right lung hilus
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_hilum_R,UBERON:0004888,FMA:7366,right lung hilus,Right Superior Bronchopulmonary Segment
https://purl.humanatlas.io/ref-organ/lung-male/v1.4#primary,https://purl.humanatlas.io/ref-organ/lung-male/v1.4#VH_M_right_superior_bronchopulmonary_segment,FMA:7366,UBERON:0004888,Right Superior Bronchopulmonary Segment,right lung hilus
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_medulla_of_lymph_node,UBERON:0002007,UBERON:0010417,medulla of lymph node,lymph node T cell domain
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_paracortex,UBERON:0010417,UBERON:0002007,lymph node T cell domain,medulla of lymph node
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_efferent_lymph_node,UBERON:0010397,UBERON:0002007,efferent lymphatic vessel,medulla of lymph node
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_medulla_of_lymph_node,UBERON:0002007,UBERON:0010397,medulla of lymph node,efferent lymphatic vessel
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_capsule_of_lymph_node,UBERON:0002194,UBERON:0010397,capsule of lymph node,efferent lymphatic vessel
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_efferent_lymph_node,UBERON:0010397,UBERON:0002194,efferent lymphatic vessel,capsule of lymph node
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_blood_vasculature,UBERON:0004536,UBERON:0002007,Lymph vasculature,medulla of lymph node
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_medulla_of_lymph_node,UBERON:0002007,UBERON:0004536,medulla of lymph node,Lymph vasculature
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_blood_vasculature,UBERON:0004536,UBERON:0010397,Lymph vasculature,efferent lymphatic vessel
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_efferent_lymph_node,UBERON:0010397,UBERON:0004536,efferent lymphatic vessel,Lymph vasculature
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_efferent_lymph_node,UBERON:0010397,UBERON:0010417,efferent lymphatic vessel,lymph node T cell domain
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_paracortex,UBERON:0010417,UBERON:0010397,lymph node T cell domain,efferent lymphatic vessel
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_blood_vasculature,UBERON:0004536,UBERON:0002194,Lymph vasculature,capsule of lymph node
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_capsule_of_lymph_node,UBERON:0002194,UBERON:0004536,capsule of lymph node,Lymph vasculature
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_blood_vasculature,UBERON:0004536,UBERON:0010748,Lymph vasculature,lymph node follicle
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_follicles,UBERON:0010748,UBERON:0004536,lymph node follicle,Lymph vasculature
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_blood_vasculature,UBERON:0004536,UBERON:0010417,Lymph vasculature,lymph node T cell domain
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_paracortex,UBERON:0010417,UBERON:0004536,lymph node T cell domain,Lymph vasculature
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_follicles,UBERON:0010748,UBERON:0002007,lymph node follicle,medulla of lymph node
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_medulla_of_lymph_node,UBERON:0002007,UBERON:0010748,medulla of lymph node,lymph node follicle
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_afferent_lymphatic_vessel,UBERON:0010396,UBERON:0002194,afferent lymphatic vessel,capsule of lymph node
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_capsule_of_lymph_node,UBERON:0002194,UBERON:0010396,capsule of lymph node,afferent lymphatic vessel
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_follicles,UBERON:0010748,UBERON:0010417,lymph node follicle,lymph node T cell domain
https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-female/v1.3#Yao_paracortex,UBERON:0010417,UBERON:0010748,lymph node T cell domain,lymph node follicle
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_efferent_lymph_node,UBERON:0010397,UBERON:0002007,efferent lymphatic vessel,medulla of lymph node
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_medulla_of_lymph_node,UBERON:0002007,UBERON:0010397,medulla of lymph node,efferent lymphatic vessel
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_capsule_of_lymph_node,UBERON:0002194,UBERON:0010397,capsule of lymph node,efferent lymphatic vessel
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_efferent_lymph_node,UBERON:0010397,UBERON:0002194,efferent lymphatic vessel,capsule of lymph node
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_medulla_of_lymph_node,UBERON:0002007,UBERON:0010417,medulla of lymph node,lymph node T cell domain
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_paracortex,UBERON:0010417,UBERON:0002007,lymph node T cell domain,medulla of lymph node
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_afferent_lymphatic_vessel,UBERON:0010396,UBERON:0002194,afferent lymphatic vessel,capsule of lymph node
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_capsule_of_lymph_node,UBERON:0002194,UBERON:0010396,capsule of lymph node,afferent lymphatic vessel
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_blood_vasculature,UBERON:0004536,UBERON:0002007,Lymph vasculature,medulla of lymph node
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_medulla_of_lymph_node,UBERON:0002007,UBERON:0004536,medulla of lymph node,Lymph vasculature
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_blood_vasculature,UBERON:0004536,UBERON:0002194,Lymph vasculature,capsule of lymph node
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_capsule_of_lymph_node,UBERON:0002194,UBERON:0004536,capsule of lymph node,Lymph vasculature
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_efferent_lymph_node,UBERON:0010397,UBERON:0010417,efferent lymphatic vessel,lymph node T cell domain
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_paracortex,UBERON:0010417,UBERON:0010397,lymph node T cell domain,efferent lymphatic vessel
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_blood_vasculature,UBERON:0004536,UBERON:0010748,Lymph vasculature,lymph node follicle
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_follicles,UBERON:0010748,UBERON:0004536,lymph node follicle,Lymph vasculature
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_blood_vasculature,UBERON:0004536,UBERON:0010397,Lymph vasculature,efferent lymphatic vessel
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_efferent_lymph_node,UBERON:0010397,UBERON:0004536,efferent lymphatic vessel,Lymph vasculature
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_follicles,UBERON:0010748,UBERON:0002007,lymph node follicle,medulla of lymph node
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_medulla_of_lymph_node,UBERON:0002007,UBERON:0010748,medulla of lymph node,lymph node follicle
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_blood_vasculature,UBERON:0004536,UBERON:0010417,Lymph vasculature,lymph node T cell domain
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_paracortex,UBERON:0010417,UBERON:0004536,lymph node T cell domain,Lymph vasculature
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_follicles,UBERON:0010748,UBERON:0010417,lymph node follicle,lymph node T cell domain
https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/lymph-node-male/v1.3#Yao_paracortex,UBERON:0010417,UBERON:0010748,lymph node T cell domain,lymph node follicle
https://purl.humanatlas.io/ref-organ/main-bronchus-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/main-bronchus-female/v1.1#VH_F_cartilage_of_main_bronchus_L,FMA:13144,UBERON:0002178,Cartilage of left main bronchus,Left Main Bronchus
